stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
"de:08215:14308:0:1","Großvillars Kirche","49.0459573817115","8.77028805269109","0268","","","Parent14308"
"de:08215:14308:0:2","Großvillars Kirche","49.045869061054","8.77013533909277","0268","","","Parent14308"
"de:08215:14308:0:3","Großvillars Kirche","49.0459691577873","8.7699107602717","0268","","","Parent14308"
"de:08215:14309:0:1","Bretten Schwarzerdhof","49.0478061914643","8.75468431620376","0258","","","Parent14309"
"de:08215:14309:0:2","Bretten Schwarzerdhof","49.0477767523572","8.75435193954859","0258","","","Parent14309"
"de:08215:14310:0:1","Bretten Derdinger Str.","49.0337028636944","8.71742219821329","0258","","","Parent14310"
"de:08215:14310:0:2","Bretten Derdinger Str.","49.0338383217692","8.71739524875477","0258","","","Parent14310"
"de:08215:14311:0:1","Oberderdingen Freibad","49.0584031374656","8.79699496609168","0268","","","Parent14311"
"de:08215:14311:0:2","Oberderdingen Freibad","49.0583972509005","8.79607868450175","0268","","","Parent14311"
"de:08215:14400:0:2","Sulzfeld Schule","49.100180176626","8.86025432840818","0268","","","Parent14400"
"de:08215:14400:0:3","Sulzfeld Schule","49.1002978087956","8.86020042949113","0268","","","Parent14400"
"de:08215:14401:0:1","Sulzfeld Ortsmitte","49.1055615629862","8.85559207208295","0268","","","Parent14401"
"de:08215:14401:0:2","Sulzfeld Ortsmitte","49.1046735274088","8.85651733682572","0268","","","Parent14401"
